,page,product,link
148,8,"Last sold on
      31/03/2025298 Gladstone Road North, Mosgiel31754m2$715,000(last sale price)",https://www.realestate.co.nz/property/298-gladstone-road-north-mosgiel-dunedin-city-otago/wgck1t9v
149,8,"Last sold on
      31/03/202516A Cosy Dell Road, North Dunedin73230m2$1,060,000(last sale price)",https://www.realestate.co.nz/property/16a-cosy-dell-road-north-dunedin-dunedin-city-otago/q68y733fk
150,8,"Last sold on
      31/03/202535E Factory Road, Mosgiel21144m2$545,000(last sale price)",https://www.realestate.co.nz/property/35e-factory-road-mosgiel-dunedin-city-otago/fqp0ByLYk
151,8,"Last sold on
      31/03/202599 Shetland Street, Wakari41999m2$662,500(last sale price)",https://www.realestate.co.nz/property/99-shetland-street-wakari-dunedin-city-otago/98k517dr
152,8,"Last sold on
      31/03/202516 Ethel Street, Wakari32590m2$630,000(last sale price)",https://www.realestate.co.nz/property/16-ethel-street-wakari-dunedin-city-otago/7wrt2jfr
153,8,"Last sold on
      31/03/202510 Hall Street, Mosgiel31594m2$551,000(last sale price)",https://www.realestate.co.nz/property/10-hall-street-mosgiel-dunedin-city-otago/tgm8d2ls
154,8,"Last sold on
      30/03/202517 Fingall Street, South Dunedin21$448,000(last sale price)",https://www.realestate.co.nz/property/17-fingall-street-south-dunedin-dunedin-city-otago/2ly20r2r
155,8,"Recently sold10 Dover Street, Liberton211427m2Price is not yet confirmed",https://www.realestate.co.nz/property/10-dover-street-liberton-dunedin-city-otago/lj8s489q
156,8,"Last sold on
      28/03/202565 Signal Hill Road, Opoho42387m2$650,000(last sale price)",https://www.realestate.co.nz/property/65-signal-hill-road-opoho-dunedin-city-otago/d32czv8q
157,8,"Last sold on
      28/03/202583 Tahuna Road, Tainui31583m2$540,000(last sale price)",https://www.realestate.co.nz/property/83-tahuna-road-tainui-dunedin-city-otago/1hgxv9wr
158,8,"Last sold on
      28/03/202546A Kenmure Road, Belleknowes31567m2$620,000(last sale price)",https://www.realestate.co.nz/property/46a-kenmure-road-belleknowes-dunedin-city-otago/c2b7pskr
159,8,"Last sold on
      28/03/2025978 Brighton Road, Brighton211310m2$700,000(last sale price)",https://www.realestate.co.nz/property/978-brighton-road-brighton-dunedin-city-otago/qv2dvcgs
160,9,"Last sold on
      28/03/202512 Beaumaris Street, Outram521012m2$1,010,000(last sale price)",https://www.realestate.co.nz/property/12-beaumaris-street-outram-dunedin-city-otago/ghxqykhs
161,9,"Last sold on
      28/03/2025106 Glenross Street, Glenross44779m2$855,000(last sale price)",https://www.realestate.co.nz/property/106-glenross-street-glenross-dunedin-city-otago/mcx7cbjr
162,9,"Last sold on
      28/03/202519 Douglas Street, Saint Kilda32372m2$710,000(last sale price)",https://www.realestate.co.nz/property/19-douglas-street-saint-kilda-dunedin-city-otago/80z4h24r
163,9,"Last sold on
      28/03/202525 Hyde Street, North Dunedin228m2$720,000(last sale price)",https://www.realestate.co.nz/property/25-hyde-street-north-dunedin-dunedin-city-otago/x4rs60rr
164,9,"Last sold on
      28/03/202519 Cole Street, Caversham31365m2$565,000(last sale price)",https://www.realestate.co.nz/property/19-cole-street-caversham-dunedin-city-otago/qt6ww5xr
165,9,"Last sold on
      28/03/202545 Gresham Street, Tainui41803m2$620,000(last sale price)",https://www.realestate.co.nz/property/45-gresham-street-tainui-dunedin-city-otago/9lx6htvr
166,9,"Last sold on
      27/03/202525 Ryehill Street, Calton Hill21508m2$407,500(last sale price)",https://www.realestate.co.nz/property/25-ryehill-street-calton-hill-dunedin-city-otago/kk492gzr
167,9,"Last sold on
      27/03/20253/138 Macandrew Road, South Dunedin21$335,000(last sale price)",https://www.realestate.co.nz/property/3-138-macandrew-road-south-dunedin-dunedin-city-otago/pypypy7z
168,9,"Last sold on
      27/03/202543 Arthur Street, Dunedin Central63192m2$700,000(last sale price)",https://www.realestate.co.nz/property/43-arthur-street-dunedin-central-dunedin-city-otago/9fp0fzpr
169,9,"Last sold on
      27/03/202576 Fawcett Street, South Dunedin31283m2$331,000(last sale price)",https://www.realestate.co.nz/property/76-fawcett-street-south-dunedin-dunedin-city-otago/fcpdj12r
170,9,"Last sold on
      27/03/202544 Mcmeakin Road, Abbotsford1.38ha$520,000(last sale price)",https://www.realestate.co.nz/property/44-mcmeakin-road-abbotsford-dunedin-city-otago/plhd95ds
171,9,"Last sold on
      27/03/2025148 Melbourne Street, South Dunedin31643m2$540,000(last sale price)",https://www.realestate.co.nz/property/148-melbourne-street-south-dunedin-dunedin-city-otago/fbtwkv2r
172,9,"Last sold on
      27/03/202531 Plunket Street, Saint Kilda31395m2$620,000(last sale price)",https://www.realestate.co.nz/property/31-plunket-street-saint-kilda-dunedin-city-otago/41c36q5r
173,9,"Last sold on
      27/03/20258B Bellona Street, Saint Kilda21$440,000(last sale price)",https://www.realestate.co.nz/property/8b-bellona-street-saint-kilda-dunedin-city-otago/ph063q4r
174,9,"Last sold on
      27/03/202528 Frasers Road, Glenross31574m2$365,000(last sale price)",https://www.realestate.co.nz/property/28-frasers-road-glenross-dunedin-city-otago/84bvmqhr
175,9,"Last sold on
      26/03/202514 Hugh Street, Sawyers Bay21756m2$580,000(last sale price)",https://www.realestate.co.nz/property/14-hugh-street-sawyers-bay-dunedin-city-otago/zjl45q5q
176,9,"Last sold on
      26/03/20255 Doon Street, Mosgiel2775m2$530,000(last sale price)",https://www.realestate.co.nz/property/5-doon-street-mosgiel-dunedin-city-otago/607vw9hs
177,9,"Last sold on
      26/03/202531 Lawrence Street, Mornington421525m2$640,000(last sale price)",https://www.realestate.co.nz/property/31-lawrence-street-mornington-dunedin-city-otago/k492gglr
178,9,"Last sold on
      26/03/20256 Exeter Street, Abbotsford31911m2$565,000(last sale price)",https://www.realestate.co.nz/property/6-exeter-street-abbotsford-dunedin-city-otago/xdh5fb9r
179,9,"Last sold on
      26/03/202519 Dundonald Street, Tainui42703m2$780,000(last sale price)",https://www.realestate.co.nz/property/19-dundonald-street-tainui-dunedin-city-otago/lxbwh7wr
180,10,"Last sold on
      26/03/202595 Marlow Street, Musselburgh3607m2$415,000(last sale price)",https://www.realestate.co.nz/property/95-marlow-street-musselburgh-dunedin-city-otago/r64lk0wr
181,10,"Last sold on
      26/03/202520 Peter Street, Caversham21309m2$276,000(last sale price)",https://www.realestate.co.nz/property/20-peter-street-caversham-dunedin-city-otago/zm29b6xr
182,10,"Last sold on
      26/03/202589 Coast Road, Warrington211257m2$360,000(last sale price)",https://www.realestate.co.nz/property/89-coast-road-warrington-dunedin-city-otago/g3tnlm1q
183,10,"Last sold on
      26/03/202511 Kilgour Street, Roslyn52529m2$688,445(last sale price)",https://www.realestate.co.nz/property/11-kilgour-street-roslyn-dunedin-city-otago/8y73lpgr
184,10,"Last sold on
      26/03/202581A Musselburgh Rise, Musselburgh21$460,000(last sale price)",https://www.realestate.co.nz/property/81a-musselburgh-rise-musselburgh-dunedin-city-otago/q3ss2nwr
185,10,"Last sold on
      26/03/202551 Centennial Avenue, Helensburgh311321m2$630,000(last sale price)",https://www.realestate.co.nz/property/51-centennial-avenue-helensburgh-dunedin-city-otago/c1l2fqcr
186,10,"Last sold on
      26/03/202530 Wray Street, Brockville31690m2$522,500(last sale price)",https://www.realestate.co.nz/property/30-wray-street-brockville-dunedin-city-otago/5qsbdyjr
187,10,"Last sold on
      26/03/202564 Perth Street, Mosgiel32700m2$649,000(last sale price)",https://www.realestate.co.nz/property/64-perth-street-mosgiel-dunedin-city-otago/sy9vmlks
188,10,"Last sold on
      26/03/202528B Forfar Street, Mosgiel21$420,000(last sale price)",https://www.realestate.co.nz/property/28b-forfar-street-mosgiel-dunedin-city-otago/vx5m94ls
189,10,"Last sold on
      25/03/2025113A Richardson Street, Saint Kilda31395m2$400,000(last sale price)",https://www.realestate.co.nz/property/113a-richardson-street-saint-kilda-dunedin-city-otago/c8fyqt5r
190,10,"Last sold on
      25/03/20257 Norwood Street, Normanby41529m2$553,600(last sale price)",https://www.realestate.co.nz/property/7-norwood-street-normanby-dunedin-city-otago/5X8g2dHk
191,10,"Last sold on
      25/03/20253 Dundee Road, Mosgiel42823m2$960,000(last sale price)",https://www.realestate.co.nz/property/3-dundee-road-mosgiel-dunedin-city-otago/0r9msq8gk
192,10,"Last sold on
      25/03/20251 Thorn Street, Caversham21142m2$510,000(last sale price)",https://www.realestate.co.nz/property/1-thorn-street-caversham-dunedin-city-otago/2x83gb1r
193,10,"Last sold on
      24/03/202522 Henry Street, Waikouaiti322081m2$491,000(last sale price)",https://www.realestate.co.nz/property/22-henry-street-waikouaiti-dunedin-city-otago/7gt7rd4q
194,10,"Last sold on
      22/03/2025133 Tahuna Road, Andersons Bay31878m2$680,000(last sale price)",https://www.realestate.co.nz/property/133-tahuna-road-andersons-bay-dunedin-city-otago/63q11rvr
195,10,"Last sold on
      21/03/202545 Aberdeen Road, Saint Clair321126m2$1,000,000(last sale price)",https://www.realestate.co.nz/property/45-aberdeen-road-saint-clair-dunedin-city-otago/qxp21m0r
196,10,"Last sold on
      21/03/202574 Tainui Road, Tainui31359m2$520,000(last sale price)",https://www.realestate.co.nz/property/74-tainui-road-tainui-dunedin-city-otago/bj9nn7wr
197,10,"Last sold on
      21/03/202535 Thorn Street, Caversham51283m2$610,000(last sale price)",https://www.realestate.co.nz/property/35-thorn-street-caversham-dunedin-city-otago/4dlnmhyr
198,10,"Last sold on
      21/03/202529 Beechworth Street, North East Valley31426m2$527,000(last sale price)",https://www.realestate.co.nz/property/29-beechworth-street-north-east-valley-dunedin-city-otago/nzptb86q
199,10,"Last sold on
      21/03/202527 Boundary Street, Purakaunui1012m2$150,000(last sale price)",https://www.realestate.co.nz/property/27-boundary-street-purakaunui-dunedin-city-otago/9nn7d62q
200,11,"Last sold on
      21/03/20256 Edwin Street, Caversham21304m2$335,000(last sale price)",https://www.realestate.co.nz/property/6-edwin-street-caversham-dunedin-city-otago/g75bq80r
201,11,"Last sold on
      21/03/20254 Shetland Street, Kaikorai41402m2$610,000(last sale price)",https://www.realestate.co.nz/property/4-shetland-street-kaikorai-dunedin-city-otago/dlnmh8fr
202,11,"Last sold on
      21/03/2025725 Highgate, Maori Hill32372m2$655,000(last sale price)",https://www.realestate.co.nz/property/725-highgate-maori-hill-dunedin-city-otago/hn0kb9cr
203,11,"Last sold on
      21/03/202526A Normanby Street, Saint Kilda21$520,000(last sale price)",https://www.realestate.co.nz/property/26a-normanby-street-saint-kilda-dunedin-city-otago/q68y733r
204,11,"Recently sold315 Double Hill Road, Waitati3115.43haPrice is not yet confirmed",https://www.realestate.co.nz/property/315-double-hill-road-waitati-dunedin-city-otago/p5jtz11q
205,11,"Last sold on
      20/03/2025101 Musselburgh Rise, Musselburgh31455m2$650,000(last sale price)",https://www.realestate.co.nz/property/101-musselburgh-rise-musselburgh-dunedin-city-otago/xv97pnwr
206,11,"Last sold on
      20/03/202556 Doon Street, Vauxhall811295m2$750,000(last sale price)",https://www.realestate.co.nz/property/56-doon-street-vauxhall-dunedin-city-otago/13cvhctr
207,11,"Last sold on
      20/03/202543 Torquay Street, Abbotsford31693m2$660,000(last sale price)",https://www.realestate.co.nz/property/43-torquay-street-abbotsford-dunedin-city-otago/6sd0l68r
208,11,"Last sold on
      20/03/202513 Lorne Street, Mosgiel31830m2$520,000(last sale price)",https://www.realestate.co.nz/property/13-lorne-street-mosgiel-dunedin-city-otago/sk7s8mjs
209,11,"Last sold on
      20/03/2025135 Shetland Street, Wakari1201m2$575,000(last sale price)",https://www.realestate.co.nz/property/135-shetland-street-wakari-dunedin-city-otago/jjjjjjfr
210,11,"Last sold on
      20/03/202516 Hunt Street, Andersons Bay42440m2$700,000(last sale price)",https://www.realestate.co.nz/property/16-hunt-street-andersons-bay-dunedin-city-otago/t8hkd1vr
211,11,"Last sold on
      20/03/202522A Josephine Street, Caversham21$321,000(last sale price)",https://www.realestate.co.nz/property/22a-josephine-street-caversham-dunedin-city-otago/fdkxg70r
212,11,"Last sold on
      20/03/2025156A Hagart-alexander Drive, Mosgiel21$567,000(last sale price)",https://www.realestate.co.nz/property/156a-hagart-alexander-drive-mosgiel-dunedin-city-otago/b1qf4tns
213,11,"Last sold on
      20/03/202537A Rutherford Street, Caversham21$366,000(last sale price)",https://www.realestate.co.nz/property/37a-rutherford-street-caversham-dunedin-city-otago/j9nn7dyr
214,11,"Last sold on
      20/03/202522 Neidpath Road, Mornington421136m2$720,000(last sale price)",https://www.realestate.co.nz/property/22-neidpath-road-mornington-dunedin-city-otago/yg3tnllr
215,11,"Last sold on
      20/03/2025322 Highcliff Road, Highcliff31814m2$650,000(last sale price)",https://www.realestate.co.nz/property/322-highcliff-road-highcliff-dunedin-city-otago/v97pn37r
216,11,"Last sold on
      20/03/2025120 Quarry Road, Mosgiel431776m2$875,000(last sale price)",https://www.realestate.co.nz/property/120-quarry-road-mosgiel-dunedin-city-otago/mvghxqns
217,11,"Last sold on
      20/03/2025116 Signal Hill Road, Opoho41556m2$720,000(last sale price)",https://www.realestate.co.nz/property/116-signal-hill-road-opoho-dunedin-city-otago/zqpv6r8q
218,11,"Recently sold9 Souter Street, Mosgiel41743m2Price is not yet confirmed",https://www.realestate.co.nz/property/9-souter-street-mosgiel-dunedin-city-otago/666666js
219,11,"Last sold on
      19/03/202553A Bush Road, Mosgiel1$705,000(last sale price)",https://www.realestate.co.nz/property/53a-bush-road-mosgiel-dunedin-city-otago/8k9dyvks
220,12,"Last sold on
      19/03/202534 Main South Road, Concord31607m2$506,000(last sale price)",https://www.realestate.co.nz/property/34-main-south-road-concord-dunedin-city-otago/vmlr3n9r
221,12,"Last sold on
      19/03/202551 Dunrobin Street, Waverley31506m2$99,000(last sale price)",https://www.realestate.co.nz/property/51-dunrobin-street-waverley-dunedin-city-otago/l5xw1dtr
222,12,"Last sold on
      19/03/202512 Wynyard Street, South Dunedin21245m2$425,000(last sale price)",https://www.realestate.co.nz/property/12-wynyard-street-south-dunedin-dunedin-city-otago/y20r9m2r
223,12,"Last sold on
      19/03/202573 Severn Street, Green Island32414m2$865,000(last sale price)",https://www.realestate.co.nz/property/73-severn-street-green-island-dunedin-city-otago/gbpjwqfs
224,12,"Last sold on
      19/03/202511 Sretlaw Place, Brockville43896m2$1,020,000(last sale price)",https://www.realestate.co.nz/property/11-sretlaw-place-brockville-dunedin-city-otago/hwvfmdjr
225,12,"Last sold on
      19/03/202563 Bellona Street, Saint Kilda31306m2$450,000(last sale price)",https://www.realestate.co.nz/property/63-bellona-street-saint-kilda-dunedin-city-otago/n90vst4r
226,12,"Last sold on
      19/03/202527 Rosebery Street, Belleknowes31551m2$645,000(last sale price)",https://www.realestate.co.nz/property/27-rosebery-street-belleknowes-dunedin-city-otago/jtz10wkr
227,12,"Last sold on
      19/03/20256 Gibson Street, Wakari31579m2$655,000(last sale price)",https://www.realestate.co.nz/property/6-gibson-street-wakari-dunedin-city-otago/4fg5kpqrz
228,12,"Last sold on
      18/03/20259 Churchill Street, Saint Kilda31511m2$550,000(last sale price)",https://www.realestate.co.nz/property/9-churchill-street-saint-kilda-dunedin-city-otago/g3tnlm4r
229,12,"Last sold on
      18/03/202523 Byron Street, Mornington31462m2$599,000(last sale price)",https://www.realestate.co.nz/property/23-byron-street-mornington-dunedin-city-otago/wh71z0lr
230,12,"Last sold on
      18/03/202599 Doon Street, Waverley42729m2$920,000(last sale price)",https://www.realestate.co.nz/property/99-doon-street-waverley-dunedin-city-otago/qhwvfmtr
231,12,"Last sold on
      18/03/202518 Marlow Street, Saint Kilda33584m2$490,000(last sale price)",https://www.realestate.co.nz/property/18-marlow-street-saint-kilda-dunedin-city-otago/kph0633r
232,12,"Last sold on
      18/03/202519 Calder Street, Saint Kilda31372m2$419,000(last sale price)",https://www.realestate.co.nz/property/19-calder-street-saint-kilda-dunedin-city-otago/582ltq4r
233,12,"Last sold on
      18/03/202522 Tay Street, Mosgiel31758m2$550,000(last sale price)",https://www.realestate.co.nz/property/22-tay-street-mosgiel-dunedin-city-otago/xbwh71js
234,12,"Last sold on
      18/03/202541 Oxford Street, South Dunedin31284m2$437,000(last sale price)",https://www.realestate.co.nz/property/41-oxford-street-south-dunedin-dunedin-city-otago/gwzs9h2r
